request_id,event_id,event_date,settlement_date,amount,direction,status,cash_treatment,included_in_forecast,reason
request_19,event_1652,2024-07-14,2024-07-14,395,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1653,2024-07-14,2024-07-14,5772.78,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1646,2024-07-15,2024-07-15,131000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1651,2024-07-15,2024-07-15,12650,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1680,2024-07-17,2024-07-17,4493.39,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1696,2024-07-18,2024-07-18,3659.94,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1681,2024-07-24,2024-07-24,5184.21,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1682,2024-07-31,2024-07-31,3460.53,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1697,2024-08-01,2024-08-01,2759.93,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1655,2024-08-04,2024-08-04,36100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1683,2024-08-07,2024-08-07,6005.09,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1656,2024-08-08,2024-08-08,6129.19,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1658,2024-08-12,2024-08-12,8645.36,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1657,2024-08-13,2024-08-13,11850,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1660,2024-08-14,2024-08-14,395,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1661,2024-08-14,2024-08-14,5431.12,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1684,2024-08-14,2024-08-14,4963.39,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1654,2024-08-15,2024-08-15,131000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1659,2024-08-15,2024-08-15,12650,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_19,event_1698,2024-08-15,2024-08-15,2462.29,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1685,2024-08-21,2024-08-21,4864.04,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1686,2024-08-28,2024-08-28,4068.18,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1699,2024-08-29,2024-08-29,2765.93,debit,settled,settled_cash,no,outside request 90-day window
request_19,event_1700,2024-09-03,2024-09-03,,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1744,2025-08-13,2025-08-13,3866.5,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1762,2025-08-14,2025-08-14,2046.25,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1775,2025-08-15,2025-08-15,3150.77,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1745,2025-08-23,2025-08-23,3724.49,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1763,2025-08-28,2025-08-28,2060.7,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1702,2025-09-02,2025-09-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1746,2025-09-02,2025-09-02,3127.16,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1703,2025-09-05,2025-09-05,7784.29,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1776,2025-09-05,2025-09-05,3075.11,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1704,2025-09-06,2025-09-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1705,2025-09-07,2025-09-07,8740,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1706,2025-09-09,2025-09-09,5968.18,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1708,2025-09-11,2025-09-11,365,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1764,2025-09-11,2025-09-11,2195.41,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1747,2025-09-12,2025-09-12,4104.17,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1707,2025-09-13,2025-09-13,2298.76,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1701,2025-09-15,2025-09-15,108000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1748,2025-09-22,2025-09-22,2968.61,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1765,2025-09-25,2025-09-25,2632,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1777,2025-09-26,2025-09-26,3365.58,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1710,2025-10-02,2025-10-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1749,2025-10-02,2025-10-02,4660.33,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1711,2025-10-05,2025-10-05,7977.68,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1712,2025-10-06,2025-10-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1713,2025-10-07,2025-10-07,8740,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1714,2025-10-09,2025-10-09,6648.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1766,2025-10-09,2025-10-09,3063.34,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1716,2025-10-11,2025-10-11,365,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1750,2025-10-12,2025-10-12,4109.13,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1715,2025-10-13,2025-10-13,2279.67,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1709,2025-10-15,2025-10-15,108000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1778,2025-10-17,2025-10-17,4270.04,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1751,2025-10-22,2025-10-22,2812.26,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1767,2025-10-23,2025-10-23,2359.03,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1752,2025-11-01,2025-11-01,3525.04,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1718,2025-11-02,2025-11-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1719,2025-11-05,2025-11-05,8058.75,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1720,2025-11-06,2025-11-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1768,2025-11-06,2025-11-06,2628.75,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1721,2025-11-07,2025-11-07,8740,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1779,2025-11-07,2025-11-07,2857.78,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1722,2025-11-09,2025-11-09,5907.73,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1724,2025-11-11,2025-11-11,365,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1753,2025-11-11,2025-11-11,3386.09,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1723,2025-11-13,2025-11-13,2115.92,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1717,2025-11-15,2025-11-15,108000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1769,2025-11-20,2025-11-20,2836.95,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1754,2025-11-21,2025-11-21,3796.24,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1780,2025-11-28,2025-11-28,4308.23,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1755,2025-12-01,2025-12-01,3016.03,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1726,2025-12-02,2025-12-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1770,2025-12-04,2025-12-04,2570.15,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1727,2025-12-05,2025-12-05,6848.62,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1728,2025-12-06,2025-12-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1729,2025-12-07,2025-12-07,8740,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1730,2025-12-09,2025-12-09,6505.49,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1732,2025-12-11,2025-12-11,365,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1756,2025-12-11,2025-12-11,4683.37,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1731,2025-12-13,2025-12-13,1949.86,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1725,2025-12-15,2025-12-15,108000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1771,2025-12-18,2025-12-18,3145.95,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1781,2025-12-19,2025-12-19,2629.91,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1757,2025-12-21,2025-12-21,3067.82,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1758,2025-12-31,2025-12-31,3588.1,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1772,2026-01-01,2026-01-01,2838.14,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1734,2026-01-02,2026-01-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1735,2026-01-05,2026-01-05,7551.74,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1736,2026-01-06,2026-01-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1737,2026-01-07,2026-01-07,8740,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1738,2026-01-09,2026-01-09,6654.33,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1782,2026-01-09,2026-01-09,3352.75,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1759,2026-01-10,2026-01-10,3752.77,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1740,2026-01-11,2026-01-11,365,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1739,2026-01-13,2026-01-13,2097.15,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1733,2026-01-15,2026-01-15,108000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1773,2026-01-15,2026-01-15,3150.25,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1784,2026-01-14,2026-01-15,8640,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1760,2026-01-20,2026-01-20,3702.16,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1774,2026-01-29,2026-01-29,3243.84,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1761,2026-01-30,2026-01-30,4719.22,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1783,2026-01-30,2026-01-30,3803.95,debit,settled,settled_cash,no,outside request 90-day window
request_20,event_1741,2026-02-02,2026-02-02,7950,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1742,2026-02-05,2026-02-05,7769.87,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1743,2026-02-06,2026-02-06,3290,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_20,event_1787,2026-02-06,2026-02-08,4470,debit,pending,reserve_pending_debit,yes (direct),eligible effective-date cash flow
request_20,event_1786,2026-02-06,2026-02-09,,debit,pending,reserve_pending_debit,no,reserve_pending_debit
request_20,event_1785,2026-02-04,2026-02-14,8640,credit,pending,exclude_pending_credit,no,exclude_pending_credit
request_21,event_1819,2025-10-08,2025-10-08,65.93,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1837,2025-10-09,2025-10-09,38.96,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1846,2025-10-10,2025-10-10,82.43,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1820,2025-10-18,2025-10-18,104.23,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1821,2025-10-28,2025-10-28,92.12,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1838,2025-10-30,2025-10-30,37.19,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1847,2025-10-31,2025-10-31,68.28,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1789,2025-11-02,2025-11-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1790,2025-11-06,2025-11-06,115.31,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1822,2025-11-07,2025-11-07,68.82,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1792,2025-11-09,2025-11-09,47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1791,2025-11-12,2025-11-12,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1793,2025-11-12,2025-11-12,133.38,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1788,2025-11-15,2025-11-15,2256,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1823,2025-11-17,2025-11-17,95.62,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1839,2025-11-20,2025-11-20,34.52,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1848,2025-11-21,2025-11-21,85.96,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1824,2025-11-27,2025-11-27,104.19,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1795,2025-12-02,2025-12-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1796,2025-12-06,2025-12-06,123.72,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1825,2025-12-07,2025-12-07,72.06,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1798,2025-12-09,2025-12-09,47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1840,2025-12-11,2025-12-11,50,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1797,2025-12-12,2025-12-12,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1799,2025-12-12,2025-12-12,115.86,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1849,2025-12-12,2025-12-12,60.18,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1794,2025-12-15,2025-12-15,2256,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1826,2025-12-17,2025-12-17,101.34,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1827,2025-12-27,2025-12-27,84.7,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1855,2025-12-29,2025-12-29,676.8,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1841,2026-01-01,2026-01-01,40.66,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1801,2026-01-02,2026-01-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1850,2026-01-02,2026-01-02,88.07,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1802,2026-01-06,2026-01-06,120.59,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1828,2026-01-06,2026-01-06,77.2,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1804,2026-01-09,2026-01-09,47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1803,2026-01-12,2026-01-12,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1805,2026-01-12,2026-01-12,120.74,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1800,2026-01-15,2026-01-15,2256,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1829,2026-01-16,2026-01-16,79,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1842,2026-01-22,2026-01-22,33.38,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1851,2026-01-23,2026-01-23,100.63,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1830,2026-01-26,2026-01-26,66.13,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1807,2026-02-02,2026-02-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1831,2026-02-05,2026-02-05,85.9,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1808,2026-02-06,2026-02-06,122.18,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1810,2026-02-09,2026-02-09,47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1809,2026-02-12,2026-02-12,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1811,2026-02-12,2026-02-12,115.71,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1843,2026-02-12,2026-02-12,51.42,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1852,2026-02-13,2026-02-13,97.67,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1806,2026-02-15,2026-02-15,2256,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1832,2026-02-15,2026-02-15,90.57,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1833,2026-02-25,2026-02-25,71.22,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1813,2026-03-02,2026-03-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1844,2026-03-05,2026-03-05,47.84,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1814,2026-03-06,2026-03-06,124.08,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1853,2026-03-06,2026-03-06,98.39,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1834,2026-03-07,2026-03-07,70.98,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1816,2026-03-09,2026-03-09,47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1815,2026-03-12,2026-03-12,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1817,2026-03-12,2026-03-12,126.38,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1812,2026-03-15,2026-03-15,2256,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1835,2026-03-17,2026-03-17,77.75,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1845,2026-03-26,2026-03-26,36.86,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1836,2026-03-27,2026-03-27,97.55,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1854,2026-03-27,2026-03-27,69.31,debit,settled,settled_cash,no,outside request 90-day window
request_21,event_1856,2026-04-01,,270.72,non_cash,unrealized,excluded_non_cash_or_unrealized,no,outside request 90-day window
request_21,event_1818,2026-04-02,2026-04-02,718.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_21,event_1857,2026-04-02,2026-04-05,53,debit,pending,reserve_pending_debit,yes (direct),eligible effective-date cash flow
request_21,event_1858,2026-04-15,2026-04-15,2256,credit,scheduled,scheduled_cash,yes (direct),eligible effective-date cash flow
request_22,event_1895,2024-06-12,2024-06-12,23.95,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1921,2024-06-13,2024-06-13,16.09,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1946,2024-06-14,2024-06-14,12.25,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1896,2024-06-19,2024-06-19,29.03,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1922,2024-06-20,2024-06-20,11.63,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1897,2024-06-26,2024-06-26,22.38,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1923,2024-06-27,2024-06-27,16.34,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1947,2024-06-28,2024-06-28,18.82,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1860,2024-07-03,2024-07-03,178.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1898,2024-07-03,2024-07-03,20.6,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1924,2024-07-04,2024-07-04,10.38,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1861,2024-07-07,2024-07-07,32.53,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1899,2024-07-10,2024-07-10,26.47,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1864,2024-07-11,2024-07-11,17,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1925,2024-07-11,2024-07-11,12.33,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1862,2024-07-12,2024-07-12,6,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1948,2024-07-12,2024-07-12,13.59,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1863,2024-07-14,2024-07-14,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1859,2024-07-15,2024-07-15,616,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1865,2024-07-15,2024-07-15,19.64,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1900,2024-07-17,2024-07-17,28.31,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1926,2024-07-18,2024-07-18,12.7,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1901,2024-07-24,2024-07-24,22.88,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1927,2024-07-25,2024-07-25,12.95,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1949,2024-07-26,2024-07-26,14.46,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1902,2024-07-31,2024-07-31,25.75,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1928,2024-08-01,2024-08-01,12.59,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1867,2024-08-03,2024-08-03,178.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1868,2024-08-07,2024-08-07,33.73,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1903,2024-08-07,2024-08-07,20.5,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1929,2024-08-08,2024-08-08,9.7,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1950,2024-08-09,2024-08-09,20.85,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1871,2024-08-11,2024-08-11,17,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1869,2024-08-12,2024-08-12,6,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1870,2024-08-14,2024-08-14,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1904,2024-08-14,2024-08-14,22.19,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1866,2024-08-15,2024-08-15,616,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1872,2024-08-15,2024-08-15,18.94,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1930,2024-08-15,2024-08-15,10.41,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1905,2024-08-21,2024-08-21,21.76,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1931,2024-08-22,2024-08-22,10.72,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1951,2024-08-23,2024-08-23,15.63,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1906,2024-08-28,2024-08-28,23.84,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1932,2024-08-29,2024-08-29,11.85,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1959,2024-09-01,2024-09-01,184.8,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1874,2024-09-03,2024-09-03,178.2,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1907,2024-09-04,2024-09-04,23.02,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1933,2024-09-05,2024-09-05,12.65,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1952,2024-09-06,2024-09-06,17.66,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1875,2024-09-07,2024-09-07,31.52,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1878,2024-09-11,2024-09-11,17,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1908,2024-09-11,2024-09-11,28.46,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1876,2024-09-12,2024-09-12,6,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1934,2024-09-12,2024-09-12,15.34,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1877,2024-09-14,2024-09-14,5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1873,2024-09-15,2024-09-15,616,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1879,2024-09-15,2024-09-15,23.29,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1909,2024-09-18,2024-09-18,22.14,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1935,2024-09-19,2024-09-19,10.09,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1953,2024-09-20,2024-09-20,16.03,debit,settled,settled_cash,no,outside request 90-day window
request_22,event_1910,2024-09-25,2024-09-25,19.54,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_22,event_1936,2024-09-26,2024-09-26,15.68,debit,settled,settled_cash,no,outside request 90-day window
